AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonIdentityID
11011,5948,Chandresh Iyer,35,M,A1,7276
11012,5948,Kalpit Pau,30,M,A2,7277
11013,5949,Faraj Dubey,29,M,A1,7278
11014,5949,Atharv Mistry,16,M,A2,7279
11015,5950,Tanay Sem,41,M,A1,7280
11016,5951,Fiyaz Mahajan,35,M,A1,7281
11017,5951,Ishwar Misra,32,M,A2,7282
11018,5952,Falan Prabhu,38,M,A1,7283
11019,5953,Hemang Solanki,37,M,A1,288
11020,5954,Shivansh Sem,22,M,A1,7284
11021,5955,Aadhya Shankar,37,F,A1,7285
11022,5955,Caleb Chatterjee,38,M,A2,7286
11023,5956,Ekbal Ramesh,38,M,A1,7287
11024,5957,Ishaan Shere,43,M,A1,7288
11025,5957,Mohammed Palan,25,M,A2,253
11026,5957,Advaith Panchal,34,M,A3,7289
11027,5958,Warda Mani,18,T,A1,7290
11028,5958,Robert Buch,44,M,A2,7291
11029,5959,Fiyaz Viswanathan,32,M,A1,7292
11030,5960,Alexander D’Alia,44,M,A1,7293
11031,5961,Dalbir Bansal,24,M,A1,7294
11032,5961,Nachiket Gola,27,M,A2,7295
11033,5962,Veer Gokhale,40,M,A1,7296
11034,5962,Ishaan Chaudhry,25,M,A2,7297
11035,5962,Atharv Vala,16,M,A3,7298
11036,5963,Eiravati Parmer,28,F,A1,7299
11037,5964,Liam Batra,28,M,A1,7300
11038,5964,Krishna Doctor,35,M,A2,7301
11039,5964,Janya Parsa,37,F,A3,7302
11040,5965,Rushil Brar,31,M,A1,7303
11041,5966,Baljiwan Gill,37,M,A1,7304
11042,5967,Harsh Tata,16,M,A1,7305
11043,5968,Ekbal Kara,35,M,A1,7306
11044,5968,Ekaraj Raman,32,M,A2,7307
11045,5969,Bishakha Gokhale,27,F,A1,189
11046,5969,Naksh Pandya,35,M,A2,190
11047,5970,Tristan Patil,27,M,A1,237
11048,5970,Zehaan Mammen,34,M,A2,7308
11049,5971,Gaurav Sagar,34,M,A1,334
11050,5972,Jason Vala,31,M,A1,7309
11051,5973,Samuel Sha,27,M,A1,7310
11052,5973,Ojas Kashyap,43,M,A2,7311
11053,5974,Ishaan Raman,41,M,A1,7312
11054,5974,Hemang Dass,32,M,A2,7313
11055,5975,Daksh Prabhu,33,M,A1,7314
11056,5975,Luke Deo,28,M,A2,7315
11057,5976,Vivaan Bora,33,M,A1,7316
11058,5977,Vedant Mane,23,M,A1,7317
11059,5978,Matthew Narain,18,M,A1,7318
11060,5978,Finn Ramakrishnan,29,M,A2,264
11061,5979,Rohan Hayer,31,M,A1,7319
11062,5979,Hemang Dhar,18,M,A2,7320
11063,5980,Barkha Kashyap,30,F,A1,7321
11064,5981,Arin Chanda,45,M,A1,7322
11065,5982,Warinder Palan,31,M,A1,7323
11066,5982,Chaitaly Gola,32,F,A2,7324
11067,5982,Dhruv Dubey,32,M,A3,7325
11068,5983,Kai Gole,50,M,A1,126
11069,5983,Kevin Ganesh,27,M,A2,131
11070,5983,Wridesh Garde,42,M,A3,129
11071,5983,Utkarsh Biswas,44,M,A4,132
11072,5983,Hritik Sen,34,M,A5,128
11073,5983,Samesh Dhar,41,M,A6,130
11074,5984,Aarush Nagy,29,M,A1,7326
11075,5985,Kalpit Zacharia,16,M,A1,95
11076,5985,Samaksh Kala,34,M,A2,94
11077,5986,Bhavya Chana,31,F,A1,173
11078,5986,Patrick Rana,25,M,A2,171
11079,5986,Irya Vasa,24,F,A3,172
11080,5986,Owen Palan,16,M,A4,174
11081,5986,Isaiah Hayer,27,M,A5,175
11082,5987,Aditya Kamdar,31,M,A1,7327
11083,5988,Vedant Issac,46,M,A1,7328
11084,5989,Balvan Mani,37,M,A1,7329
11085,5990,Chatura Tiwari,31,M,A1,7330
11086,5990,Baljiwan Apte,36,M,A2,7331
11087,5990,Mitali Dora,22,F,A3,7332
11088,5991,Henry Din,16,M,A1,7333
11089,5992,Aarush Srivastava,24,M,A1,7334
11090,5992,Ishwar Divan,32,M,A2,7335
11091,5992,Yadavi Mital,35,F,A3,7336
11092,5993,Mason Andra,32,M,A1,260
11093,5993,Mohammed Loke,19,M,A2,7337
11094,5994,Mitesh Luthra,31,M,A1,7338
11095,5994,Faqid Nori,46,M,A2,7339
11096,5995,Gaurav Sagar,34,M,A1,334
11097,5995,Kiaan Mital,20,M,A2,7340
11098,5995,Yug Thaker,19,M,A3,7341
11099,5996,Anmol Kanda,42,M,A1,103
11100,5996,Charan Verma,22,M,A2,109
11101,5997,Rachit Sarna,34,M,A1,7342
11102,5998,Pranav Dave,25,M,A1,79
11103,5998,Hardik Sur,27,M,A2,78
11104,5998,Chandresh Mane,32,M,A3,80
11105,5998,Vihaan Bora,16,M,A4,76
11106,5999,Ekbal Pall,37,M,A1,7343
11107,5999,Naveen Ramakrishnan,34,M,A2,7344
11108,6000,Lohit Bhatti,38,M,A1,7345
11109,6000,Vivaan Sankaran,27,M,A2,7346
11110,6001,Urvashi Grover,25,F,A1,7347
11111,6001,Dev Bahri,44,M,A2,7348
11112,6001,Frederick Tailor,33,M,A3,7349
11113,6002,Mohammed Bhatnagar,46,M,A1,7350
11114,6002,Akshay Vyas,21,M,A2,7351
11115,6002,Orinder Gola,36,M,A3,7352
11116,6003,Samuel Dyal,44,M,A1,7353
11117,6004,Onveer Pau,43,M,A1,210
11118,6004,Jagat Luthra,26,M,A2,209
11119,6004,Abha Kade,34,F,A3,206
11120,6005,Advik Patla,36,M,A1,7354
11121,6005,Shaurya Bajwa,26,M,A2,7355
11122,6006,Nicholas Soni,43,M,A1,250
11123,6006,Oviya Chahal,16,F,A2,7356
11124,6007,Henry Bains,16,M,A1,7357
11125,6008,Kabir Bawa,42,M,A1,324
11126,6009,Girik Chaudry,38,M,A1,274
11127,6010,William Aurora,25,M,A1,7358
11128,6010,Ekavir Khare,36,M,A2,7359
11129,6011,Janani Oommen,31,F,A1,278
11130,6012,Avi Trivedi,16,M,A1,7360
11131,6013,Ranveer Chaudhry,16,M,A1,7361
11132,6014,Abdul Acharya,41,M,A1,257
11133,6015,Luke Salvi,39,M,A1,7362
11134,6015,Mitesh Pau,25,M,A2,255
11135,6015,Jackson Hayre,30,M,A3,7363
11136,6016,Chaitaly Tella,21,F,A1,7364
11137,6016,Radha Varghese,25,F,A2,7365
11138,6017,Tanveer Dass,27,M,A1,7366
11139,6018,Jagdish Savant,37,M,A1,7367
11140,6018,Kashish Kala,38,F,A2,7368
11141,6019,Praneel Thakkar,16,M,A1,62
11142,6019,Megha Sarma,31,F,A2,64
11143,6019,Azad Bath,29,M,A3,61
11144,6019,Rudra Balasubramanian,23,M,A4,65
11145,6019,Farhan Walla,26,M,A5,66
11146,6019,Maanav Mitra,26,M,A6,63
11147,6020,Onkar Bhargava,28,M,A1,7369
11148,6020,Ekapad Andra,21,M,A2,7370
11149,6021,Ikbal Chowdhury,41,M,A1,293
11150,6022,Qasim Chaudhary,37,M,A1,7371
11151,6022,Urishilla Comar,41,F,A2,7372
11152,6023,Anmol Setty,16,M,A1,7373
11153,6023,Laksh Badami,42,M,A2,7374
11154,6024,Amruta Kannan,18,F,A1,7375
11155,6025,Indrajit Khosla,17,M,A1,7376
11156,6026,Zayyan Dutta,31,M,A1,37
11157,6026,Indrajit Kala,32,M,A2,39
11158,6026,Saksham Chanda,29,M,A3,38
11159,6026,Noah Patel,34,M,A4,40
11160,6026,Janani Wali,16,F,A5,41
11161,6026,Udant Khosla,34,M,A6,43
11162,6026,Aayush Contractor,40,M,A7,42
11163,6027,Gagan Talwar,16,M,A1,165
11164,6027,Indrajit Prabhakar,35,M,A2,162
11165,6027,Yoshita Mangat,16,F,A3,164
11166,6027,Abdul Jaggi,39,M,A4,166
11167,6027,Anirudh Rajagopalan,27,M,A5,163
11168,6028,Arjun Bali,24,M,A1,7377
11169,6028,Naksh Hora,34,M,A2,7378
11170,6029,Ishaan Oza,16,M,A1,7379
11171,6029,Arin Goyal,35,M,A2,7380
11172,6030,Yatan Prabhu,33,M,A1,7381
11173,6031,Oscar Bumb,25,M,A1,7382
11174,6032,Gautam Choudhry,16,M,A1,7383
11175,6032,Ekaraj Walia,24,M,A2,7384
11176,6032,Balhaar Ram,43,M,A3,7385
11177,6033,Aarnav Pal,45,M,A1,7386
11178,6034,Maanav Kanda,24,M,A1,7387
11179,6035,Madhav Manne,33,M,A1,7388
11180,6035,Praneel Shanker,20,M,A2,335
11181,6036,Ekbal Bail,34,M,A1,7389
11182,6036,Advaith Bedi,24,M,A2,7390
11183,6037,Abeer Swamy,27,M,A1,7391
11184,6038,Frado Bora,30,M,A1,7392
11185,6038,Hritik Krishnan,51,M,A2,7393
11186,6039,Osha Kala,37,F,A1,7394
11187,6040,Peter Bail,17,M,A1,7395
11188,6041,Shravya Buch,31,F,A1,7396
11189,6042,Akshay Swaminathan,25,M,A1,7397
11190,6043,Mitesh Rai,33,M,A1,7398
11191,6044,Robert Dani,38,M,A1,60
11192,6044,Tarak Mutti,32,M,A2,59
11193,6045,Garima Date,22,F,A1,7399
11194,6046,Mugdha Balakrishnan,16,T,A1,7400
11195,6047,Qadim Bedi,37,M,A1,7401
11196,6048,Zayyan Pandya,39,M,A1,7402
11197,6049,Jonathan Keer,36,M,A1,7403
11198,6049,Warjas Kar,37,M,A2,7404
11199,6049,Kiaan Batra,28,M,A3,7405
11200,6050,Manbir Barad,24,M,A1,7406
11201,6050,Falan Bora,35,M,A2,7407
11202,6051,Hritik Panchal,32,M,A1,7408
11203,6052,Naveen Nagy,40,M,A1,7409
11204,6053,Patrick Sheth,24,M,A1,7410
11205,6053,Christopher Bhalla,19,M,A2,7411
11206,6054,Hardik Sharma,25,M,A1,287
11207,6054,Pranit Deshpande,19,M,A2,7412
11208,6054,Damini Lad,31,T,A3,7413
11209,6055,Vanya Mall,16,F,A1,7414
11210,6055,Upkaar Maharaj,30,M,A2,7415
11211,6056,Quincy Badami,29,M,A1,7416
11212,6057,Maanas Jaggi,29,M,A1,7417
11213,6057,Jack Tandon,37,M,A2,7418
11214,6057,Gautam Chaudhari,24,M,A3,7419
11215,6058,Zaid Bhasin,31,M,A1,7420
11216,6058,Nitesh Wali,25,M,A2,7421
11217,6059,Gaurang Raval,24,M,A1,7422
11218,6060,Waida Lalla,22,F,A1,7423
11219,6060,Lucky Wali,35,M,A2,267
11220,6060,Irya Randhawa,33,T,A3,7424
11221,6061,Abhiram Venkatesh,22,M,A1,7425
11222,6061,Manthan Batra,31,M,A2,7426
11223,6062,Lila Raman,20,F,A1,7427
11224,6062,Wazir Hegde,37,M,A2,7428
11225,6062,Imaran Nayar,48,M,A3,7429
11226,6063,Ekalinga Sachdev,18,M,A1,7430
11227,6064,Samarth Sridhar,32,M,A1,7431
11228,6064,Chanchal Joshi,40,T,A2,7432
11229,6065,Sara Sarna,16,F,A1,7433
11230,6066,Lakshit Bhavsar,46,M,A1,7434
11231,6067,Gaurav Bajwa,41,M,A1,7435
11232,6068,Chandresh Saran,34,M,A1,7436
11233,6068,Lucky Wali,35,M,A2,267
11234,6069,Laban Konda,38,M,A1,7437
11235,6070,Parth Chaudhari,16,M,A1,142
11236,6070,Ekalinga Kumar,30,M,A2,143
11237,6070,Samarth Kurian,37,M,A3,145
11238,6071,Hritik Bose,16,M,A1,7438
11239,6072,Qabil Sahota,25,M,A1,7439
11240,6072,Hiral Borde,43,F,A2,7440
11241,6073,William Sarma,34,M,A1,7441
11242,6073,Nitesh Dada,19,M,A2,7442
11243,6074,Karan Kothari,17,M,A1,187
11244,6074,Chakradhar Rastogi,31,M,A2,188
11245,6074,Qushi Varty,36,F,A3,186
11246,6075,Manan Sen,16,M,A1,7443
11247,6076,Ryan Chaudhary,21,M,A1,7444
11248,6077,Rehaan Kata,35,M,A1,7445
11249,6078,Ishwar Pradhan,30,M,A1,7446
11250,6078,Wazir Khare,25,M,A2,7447
11251,6079,Kabir Andra,40,M,A1,7448
11252,6079,Dakshesh Hayre,28,M,A2,7449
11253,6080,Bishakha Gokhale,27,F,A1,189
11254,6080,Naksh Pandya,35,M,A2,190
11255,6080,Krish Goswami,25,M,A3,191
11256,6081,David Varty,16,M,A1,7450
11257,6082,Sarthak Sandhu,30,M,A1,7451
11258,6083,Joshua Soni,38,M,A1,223
11259,6083,Umang Natt,31,M,A2,224
11260,6084,Rachit Gulati,34,M,A1,262
11261,6085,Mitesh Pau,25,M,A1,255
11262,6086,Yuvraj Ben,24,M,A1,7452
11263,6087,Guneet Gill,22,M,A1,7453
11264,6088,Vedant Ravel,38,M,A1,7454
11265,6088,Rajeshri Sem,28,F,A2,7455
11266,6089,Siddharth Khatri,33,M,A1,266
11267,6090,Faras Bava,19,M,A1,7456
11268,6090,Tarak Loyal,24,M,A2,7457
11269,6091,Christopher Thaker,27,M,A1,7458
11270,6092,Yash Kata,27,M,A1,7459
11271,6092,Aradhana Balakrishnan,31,F,A2,7460
11272,6093,Sai Rajagopal,36,M,A1,7461
11273,6094,Tanveer Morar,31,M,A1,7462
11274,6095,Nathaniel Golla,39,M,A1,7463
11275,6095,Alexander Mukhopadhyay,42,M,A2,7464
11276,6095,Gayathri Lad,24,F,A3,7465
11277,6096,Pranit Kuruvilla,38,M,A1,7466
11278,6097,Girindra Rau,36,M,A1,7467
11279,6097,Kiaan Ramanathan,26,M,A2,282
11280,6098,Tristan Ramachandran,37,M,A1,7468
11281,6098,Sarthak Kannan,21,M,A2,7469
11282,6099,Wridesh Prabhakar,28,M,A1,7470
11283,6100,Mason Khalsa,18,M,A1,7471
11284,6101,Aryan Warrior,47,M,A1,273
11285,6101,Anmol Bail,32,M,A2,7472
11286,6102,Warinder Bora,31,M,A1,7473
11287,6103,Yug Char,39,M,A1,7474
11288,6104,Zayan Palan,39,M,A1,203
11289,6104,Harita Shankar,36,F,A2,204
11290,6105,Omkaar Ben,29,M,A1,158
11291,6105,Robert Ahluwalia,28,M,A2,159
11292,6105,Elijah Sinha,26,M,A3,160
11293,6106,Victor Sule,16,M,A1,7475
11294,6107,Ojas Borra,28,M,A1,7476
11295,6108,Upkaar Bhagat,51,M,A1,7477
11296,6109,Jack Varkey,25,M,A1,7478
11297,6110,Sathvik Muni,40,M,A1,7479
11298,6110,David Anand,24,M,A2,7480
11299,6111,Abhimanyu Bandi,22,M,A1,7481
11300,6112,Rachita Sethi,45,F,A1,19
11301,6112,Manbir Jani,42,M,A2,18
11302,6112,Lila Dyal,27,F,A3,16
11303,6113,Xavier Viswanathan,26,M,A1,7482
11304,6114,Chakradhar Bhatt,23,M,A1,7483
11305,6114,Theodore Mandal,48,M,A2,7484
11306,6115,Januja Gara,17,F,A1,7485
11307,6116,Vedant Gupta,34,M,A1,7486
11308,6117,Faraj Krishnan,29,M,A1,7487
11309,6118,Laksh Bava,19,M,A1,7488
11310,6118,Nihal Jayaraman,36,M,A2,7489
11311,6119,Yoshita Madan,49,T,A1,7490
11312,6120,Rohan Swaminathan,43,M,A1,7491
11313,6121,Suhani Mammen,36,F,A1,213
11314,6121,Elijah Doctor,36,M,A2,217
11315,6121,Shaurya Pradhan,31,M,A3,212
11316,6121,Daksha Madan,20,F,A4,215
11317,6121,Aarna Goda,36,T,A5,218
11318,6122,Zayyan Jaggi,39,M,A1,7492
11319,6123,Jasmit Jhaveri,16,F,A1,7493
11320,6124,Balhaar Thakur,31,M,A1,178
11321,6124,Veer Sharma,35,M,A2,182
11322,6124,Jeremiah Savant,42,M,A3,180
11323,6124,Onkar Dada,16,M,A4,179
11324,6124,Bahadurjit Raja,27,M,A5,184
11325,6124,Ishwar Mutti,16,M,A6,185
11326,6125,Charles Ganesan,26,M,A1,336
11327,6126,Darpan Purohit,29,M,A1,28
11328,6126,Baljiwan Grover,45,M,A2,27
11329,6127,Yoshita Mangat,16,F,A1,164
11330,6127,Abdul Jaggi,39,M,A2,166
11331,6128,Dalbir Sathe,26,M,A1,7494
11332,6128,Oliver Nath,26,M,A2,7495
11333,6129,Ranveer Baral,23,M,A1,7496
11334,6130,Jagdish Gandhi,44,M,A1,100
11335,6130,Udant Dutta,25,M,A2,101
11336,6130,Elijah Sule,45,M,A3,102
11337,6131,Champak Deol,22,M,A1,7497
11338,6132,Andrew Narula,26,M,A1,7498
11339,6133,Warinder Nazareth,18,M,A1,7499
11340,6134,Balhaar Comar,45,M,A1,7500
11341,6135,Hitesh Nair,25,M,A1,7501
11342,6135,Jonathan Seshadri,33,M,A2,7502
11343,6135,Krish Dass,25,M,A3,275
11344,6136,Bahadurjit Krishna,29,M,A1,77
11345,6136,Dakshesh Golla,16,M,A2,75
11346,6136,Chandresh Mane,32,M,A3,80
11347,6136,Hardik Sur,27,M,A4,78
11348,6136,Vihaan Bora,16,M,A5,76
11349,6137,Anthony Ram,23,M,A1,7503
11350,6137,Niharika Khosla,21,F,A2,7504
11351,6137,Maanas Modi,29,M,A3,7505
11352,6138,Orinder Deo,34,M,A1,7506
11353,6139,Gunbir Behl,32,M,A1,7507
11354,6140,Rushil Oza,36,M,A1,5
11355,6140,Gabriel Dave,16,M,A2,2
11356,6140,Shaurya Kothari,38,M,A3,4
11357,6140,Rishi Nagy,43,M,A4,3
11358,6141,Ekavir Tak,43,M,A1,7508
11359,6142,Charles Kapur,46,M,A1,7509
11360,6143,Abhiram Modi,24,M,A1,7510
11361,6144,Chanakya Dave,31,M,A1,7511
11362,6144,Chaitanya Nanda,23,M,A2,7512
11363,6144,Laban Mukherjee,29,M,A3,7513
11364,6145,Charles Ganesan,26,M,A1,336
11365,6146,Aarav Talwar,44,M,A1,7514
11366,6147,Oliver Chandran,26,M,A1,7515
11367,6148,Girish Tak,42,M,A1,7516
11368,6149,Jairaj Gokhale,31,M,A1,7517
11369,6150,Neel Khosla,31,M,A1,341
11370,6150,Advaith Chauhan,26,M,A2,7518
11371,6151,Harish Ratta,28,M,A1,7519
11372,6152,Abhiram Krishnamurthy,20,M,A1,7520
11373,6152,Chakrika Dutta,23,T,A2,7521
11374,6152,Simon Sangha,16,M,A3,7522
11375,6153,Nandini Rastogi,16,F,A1,7523
11376,6154,Faqid Banerjee,21,M,A1,7524
11377,6155,Xavier Handa,20,M,A1,322
11378,6156,Warinder Bandi,34,M,A1,7525
11379,6157,Ekalinga Kumar,30,M,A1,143
11380,6157,Samarth Kurian,37,M,A2,145
11381,6158,Jack Chakraborty,27,M,A1,7526
11382,6158,Rishi Mammen,16,M,A2,7527
11383,6159,Hardik Roy,23,M,A1,7528
11384,6160,Indali Bandi,21,F,A1,167
11385,6160,Frado Banik,37,M,A2,168
11386,6161,Jatin Kashyap,39,M,A1,7529
11387,6162,Balendra Varughese,35,M,A1,7530
11388,6163,Udarsh Krishnan,24,M,A1,7531
11389,6164,Praneel Viswanathan,37,M,A1,7532
11390,6164,Rayaan Chacko,33,M,A2,7533
11391,6165,Indrajit Vig,24,M,A1,7534
11392,6165,Faras Nori,48,M,A2,7535
11393,6166,Frado Chacko,31,M,A1,7536
11394,6166,Krishna Soman,36,M,A2,7537
11395,6167,Kiaan Chopra,16,M,A1,7538
11396,6167,Elijah Saha,54,M,A2,7539
11397,6168,Balendra Rana,23,M,A1,7540
11398,6169,Theodore Dyal,25,M,A1,7541
11399,6170,Balendra Kamdar,49,M,A1,7542
11400,6171,William Puri,35,M,A1,7543
11401,6171,Isaac Tailor,40,M,A2,7544
11402,6172,Rudra Kibe,16,M,A1,296
11403,6173,Wyatt Uppal,40,M,A1,7545
11404,6174,Samuel Cherian,26,M,A1,7546
11405,6174,Zayyan Dhillon,29,M,A2,7547
11406,6175,Vihaan Sen,16,M,A1,7548
11407,6175,Zayyan Borah,19,M,A2,7549
11408,6176,Gaurang Shanker,39,M,A1,7550
11409,6176,Sai Chana,33,M,A2,7551
11410,6177,Harita Shankar,36,F,A1,204
11411,6177,Devansh Bhagat,34,M,A2,201
11412,6178,Zayan Lata,27,M,A1,7552
11413,6178,Alexander Radhakrishnan,22,M,A2,7553
11414,6179,Gunbir Wason,16,M,A1,7554
11415,6179,Nathan Boase,36,M,A2,7555
11416,6180,Tanish Ganguly,27,M,A1,84
11417,6180,Umang Narasimhan,17,M,A2,82
11418,6180,Gunbir Nadkarni,34,M,A3,81
11419,6180,Faraj Patla,50,M,A4,83
11420,6181,Vincent Sule,46,M,A1,7556
11421,6182,Dev Swamy,28,M,A1,7557
11422,6183,Baljiwan Grover,45,M,A1,27
11423,6183,Aarnav Narayanan,32,M,A2,31
11424,6183,Darpan Purohit,29,M,A3,28
11425,6184,Isaiah Pau,16,M,A1,7558
11426,6185,Pranit Sagar,25,M,A1,7559
11427,6186,Maanav Bava,45,M,A1,7560
11428,6186,Anmol Bhandari,23,M,A2,7561
11429,6187,Abeer Prakash,27,M,A1,7562
11430,6187,Nakul Dugar,17,M,A2,7563
11431,6188,Finn Dubey,22,M,A1,7564
11432,6189,Christopher Chhabra,35,M,A1,7565
11433,6190,Faris Yohannan,32,M,A1,7566
11434,6191,Parth Saraf,23,M,A1,7567
11435,6191,Wridesh Choudhry,16,M,A2,7568
11436,6192,Caleb Biswas,20,M,A1,7569
11437,6192,Ishaan Chakraborty,46,M,A2,254
11438,6193,Lucky Hegde,28,M,A1,7570
11439,6193,Viraj Manda,36,M,A2,7571
11440,6194,Lipika Om,24,T,A1,7572
11441,6194,Teerth Bhattacharyya,36,M,A2,7573
11442,6195,Balvan Rege,32,M,A1,7574
11443,6196,Baljiwan Sinha,29,M,A1,7575
11444,6197,Upkaar Master,23,M,A1,7576
11445,6198,Ekani Taneja,46,T,A1,7577
11446,6199,Madhav Prabhu,26,M,A1,7578
11447,6200,Guneet Sampath,16,M,A1,7579
11448,6201,Damyanti Mitter,33,F,A1,7580
11449,6201,Viraj Pandya,19,M,A2,7581
11450,6202,Gaurav Sagar,34,M,A1,334
11451,6203,Girindra Bail,24,M,A1,7582
11452,6203,Kiaan Ramanathan,26,M,A2,282
11453,6203,Ishaan Edwin,32,M,A3,7583
11454,6204,Harshil Seshadri,16,M,A1,7584
11455,6205,Hemang Solanki,37,M,A1,288
11456,6206,Darika Walla,46,F,A1,7585
11457,6206,Wridesh Parekh,34,M,A2,7586
11458,6207,Dakshesh Chahal,26,M,A1,7587
11459,6207,Nakul Saini,25,M,A2,7588
11460,6207,Lohit Mammen,47,M,A3,7589
11461,6208,Rehaan Gopal,24,M,A1,7590
11462,6208,Sarthak Saini,24,M,A2,7591
11463,6209,Jalsa Gill,26,T,A1,7592
11464,6209,Ranveer Johal,52,M,A2,7593
11465,6210,Dev Batra,34,M,A1,7594
11466,6210,Mohammed Palan,25,M,A2,253
11467,6210,Tanveer Solanki,43,M,A3,7595
11468,6211,Caleb Mitra,31,M,A1,7596
11469,6212,Aarna Goda,36,T,A1,218
11470,6212,Gautam Deep,21,M,A2,214
11471,6212,Zaid Samra,31,M,A3,211
11472,6213,Dominic Gokhale,16,M,A1,10
11473,6213,Avi Bhalla,16,M,A2,15
11474,6213,Dalbir Pandey,22,M,A3,11
11475,6213,Amaira Raj,20,F,A4,14
11476,6213,Jagrati Mannan,40,F,A5,9
11477,6213,Sathvik Walla,44,M,A6,12
11478,6213,Siddharth Arya,24,M,A7,13
11479,6214,Lakshit Raju,23,M,A1,7597
11480,6215,Ronith Palan,53,M,A1,7598
11481,6216,Teerth Nair,30,M,A1,294
11482,6216,Amol Lad,30,M,A2,7599
11483,6217,Aditya Rajan,28,M,A1,7600
11484,6217,William Seth,21,M,A2,7601
11485,6218,Fitan Karpe,16,M,A1,116
11486,6218,Jeremiah Puri,26,M,A2,112
11487,6219,Luke Dhawan,26,M,A1,7602
11488,6220,Logan Sanghvi,35,M,A1,7603
11489,6221,Darpan Suresh,38,M,A1,7604
11490,6222,Teerth Sule,19,M,A1,7605
11491,6222,Ethan Keer,26,M,A2,7606
11492,6223,Zehaan Kara,39,M,A1,7607
11493,6224,Praneel Chaudry,46,M,A1,7608
11494,6224,Siddharth Reddy,35,M,A2,7609
11495,6225,Manan Sen,28,M,A1,26
11496,6225,Qarin Hegde,28,M,A2,25
11497,6226,Rayaan Keer,21,M,A1,7610
11498,6226,Mohammed Palan,25,M,A2,253
11499,6227,Balendra Lata,16,M,A1,7611
11500,6228,Tristan Mittal,32,M,A1,7612
11501,6229,Dayita Sibal,25,F,A1,7613
11502,6229,Raghav Sanghvi,51,M,A2,7614
11503,6230,Caleb Kapadia,22,M,A1,7615
11504,6230,Jacob Gole,31,M,A2,7616
11505,6230,Abdul Contractor,51,M,A3,7617
11506,6231,Rohan Nori,27,M,A1,7618
11507,6231,Victor Doctor,26,M,A2,7619
11508,6232,Hredhaan Bhatia,30,M,A1,7620
11509,6233,Gavin Deshpande,30,M,A1,269
11510,6233,Benjamin Kibe,31,M,A2,7621
11511,6234,Ishaan Choudhry,16,M,A1,7622
11512,6235,Aditya Patla,32,M,A1,314
11513,6236,Farhan Uppal,34,M,A1,7623
11514,6237,Jonathan Mohanty,36,M,A1,154
11515,6237,Gaurav Prabhakar,25,M,A2,153
11516,6238,Karan Kothari,17,M,A1,187
11517,6238,Chakradhar Rastogi,31,M,A2,188
11518,6238,Qushi Varty,36,F,A3,186
11519,6239,Karan Bala,35,M,A1,7624
11520,6240,Nakul Rege,43,M,A1,148
11521,6240,Harsh Sachdev,44,M,A2,152
11522,6240,Aarnav Amble,16,M,A3,146
11523,6240,Aarush Prashad,23,M,A4,147
11524,6241,Bachittar Guha,16,M,A1,7625
11525,6242,Baljiwan Contractor,29,M,A1,7626
11526,6242,Frederick Mammen,50,M,A2,7627
11527,6243,Baghyawati Vyas,40,F,A1,7628
11528,6244,Christopher Iyengar,30,M,A1,7629
11529,6245,Timothy Hayre,46,M,A1,7630
11530,6246,Rachit Grover,27,M,A1,7631
11531,6247,Girik Srinivas,21,M,A1,7632
11532,6248,Ekbal Chada,25,M,A1,7633
11533,6248,Anmol Sundaram,35,M,A2,306
11534,6248,Aryan Warrior,47,M,A3,273
11535,6249,Yash Chanda,51,M,A1,7634
11536,6250,Avni Dora,23,F,A1,7635
11537,6251,Chanakya Babu,31,M,A1,7636
11538,6252,Aditya Chadha,18,M,A1,7637
11539,6253,Jatin Chana,25,M,A1,7638
11540,6254,Ishwar Shere,36,M,A1,7639
11541,6254,Warinder Gola,24,M,A2,7640
11542,6254,Vihaan Bora,16,M,A3,7641
11543,6255,Aarini Atwal,29,F,A1,7642
11544,6256,Anay Shere,40,M,A1,7643
11545,6257,Bachittar Guha,21,M,A1,7644
11546,6258,Darsh Sharma,20,M,A1,7645
11547,6259,Bishakha Gokhale,27,F,A1,189
11548,6259,Krish Goswami,25,M,A2,191
11549,6260,Ansh Gill,28,M,A1,7646
11550,6261,Aadi Virk,30,M,A1,7647
11551,6261,Laksh Wason,35,M,A2,7648
11552,6262,Abdul Sen,23,M,A1,7649
11553,6263,Jacob Vaidya,31,M,A1,7650
11554,6264,Qarin Gupta,26,M,A1,7651
11555,6264,Mahika Sinha,27,T,A2,7652
11556,6265,Unni Dora,25,F,A1,7653
11557,6265,Wriddhish Kumer,38,M,A2,7654
11558,6266,Ubika Chakrabarti,36,F,A1,7655
11559,6266,Balhaar Rama,25,M,A2,7656
11560,6267,Arjun Madan,32,M,A1,7657
11561,6267,Panini D’Alia,24,F,A2,7658
11562,6268,Bachittar Atwal,16,M,A1,7659
11563,6269,Darpan Kamdar,43,M,A1,7660
11564,6270,Patrick Hans,27,M,A1,7661
11565,6270,Ishani Edwin,49,T,A2,7662
11566,6271,Kai Grover,23,M,A1,208
11567,6271,Chandresh Nanda,35,M,A2,207
11568,6271,Victor Mutti,18,M,A3,205
11569,6271,Jagat Luthra,26,M,A4,209
11570,6271,Abha Kade,34,F,A5,206
11571,6272,Parth Parekh,20,M,A1,7663
11572,6273,Ishwar Tank,37,M,A1,7664
